Record Type	CDS Code
School	21750026159453
School	21750020124578
School	21750026910046
School	21750026024277
School	21750027104474
School	21750026997456
School	21750026974448
School	21750026974398
School	21750026974422
School	21750027027204
School	21750026154314
School	21750026024731
School	21750026024285
School	21654416024681
School	21654416024699
School	21654416024707
School	21654416024715
School	21654416024723
School	21654416024731
School	21654416024749
School	21654586144703
School	21654586024756
School	21654586914766
School	21654586150882
School	21654586024764
School	21654586148571
School	21654580128249
School	21654586024780
School	21654586058622
School	21654586024798
School	21654586024806
School	21654586024814
School	21654580136671
School	21654586024822
School	21654586974414
School	21654586024830
School	21654582133205
School	21654586024848
School	21654586024855
School	21654580121517
School	21654586024863
School	21654586911192
School	21654580115907
School	21654586024772
School	21654586024871
School	21654746024889
School	21654746024897
School	21654746024913
School	21654746024905
School	21654746118384
School	21654746138143
School	21654746118491
School	21654747101843
School	21770650135350
School	21733616051627
School	21733616024947
School	21733616024921
School	21733616024954
School	22655326024988
School	22655326024996
School	22655326153191
School	22655326025019
School	22655326104707
School	22655320132258
School	22655326025027
School	22655326103477
School	22655326025035
School	22655326974497
School	22655320125823
School	22655326140370
School	22655326099048
School	22655326025050
School	22655326025001
School	22655326025068
School	23655406025084
School	23655576025092
School	23655576119192
School	23655576116669
School	23655656025100
School	23655656976278
School	23655656025118
School	23655657093511
School	23655656156749
School	23655656025126
School	23655656116545
School	23739166109631
School	23739166025308
School	23739166107866
School	23752186025118
School	23752180106138
School	23752186111074
School	23655736025134
School	23655816116149
School	23655816025142
School	23655816025159
School	23655816025167
School	23655816151468
School	23655816103543
School	23738660111302
School	23738666025241
School	23656076976260
School	23656072330272
School	23656076025175
School	23656076119457
School	23656156025183
School	23656156025191
School	23656150101147
School	23656156025209
School	23656156998298
School	23656156025217
School	23656156025225
School	23656156025258
School	23656156025266
School	23656150115055
School	23656156967335
School	23656156993794
School	23656156117386
School	23656156025274
School	23656236976294
School	23656236108369
School	23656236025290
School	23656236106413
School	23656236104640
School	23656236145916
School	23656236144893
School	23656236025308
School	23656230124180
School	23656236103543
School	23656236104590
School	23656236104376
School	23656230125658
School	24656316025316
School	24656310123067
School	24656310101402
School	24656316025324
School	24656316106652
School	24656310126771
School	24656316025332
School	24656316900716
School	24656317089295
School	24656317065279
School	24656316025340
School	24656316025357
School	24656316113161
School	24656316025365
School	24656316149330
School	24656316974620
School	24656316025373
School	24656496025381
School	24656496025399
School	24656496200513
School	24656566025407
School	24656566025415
School	24753666025407
School	24753660105817
School	24753666025415
School	24656646025423
School	24656646025431
School	24656646025449
School	24753176112940
School	24753176025449
School	24753176025431
School	24753176007017
School	24656806025456
School	24656800131631
School	24736196025720
School	24736196907364
School	24736196025746
School	24656986025464
School	24656986025472
School	24657227100498
School	24657226025498
School	24657486025506
School	24657486025522
School	24657486109649
School	24657556025530
School	24657550139675
School	24657550125575
School	24657556025548
School	24657556147359
School	24657550102624
School	24657556974588
School	24657556025555
School	24657550127597
School	24657556974604
School	24657556025563
School	24657550136895
School	24657556025571
School	24657556116156
School	24657636912273
School	24657636025589
School	24657637083298
School	24657716025597
School	24657716107908
School	24657716200737
School	24657716105647
School	24657716936629
School	24657716025605
School	24657716105035
School	24657716115729
School	24657716025613
School	24657717085079
School	24657716025621
School	24657716025639
School	24657716094932
School	24657716136618
School	24657717103393
School	24657716961767
School	24657716112288
